Listing cat.,Major group,Scientific name,Common name,Type of non-nativity of English population,Pathway of introduction,Pathway details,Native range (continent),Native range (area),Comments,References,Place first record outside captivity or cultivation,Date of introduction (1),Date of introduction (2),Date first wild report,Persistence in wild,Distr_NE_CN,Distr_NW_SN,Distr_Yo_EC,Distr_EM_WC,Distr_WM_BC,Distr_EE_NC,Distr_SE_SC,Distr_SW_IS,Distr_Lo,English as proportion,Habitat 1,Habitat 2,Habitat 3,Habitat 4,Current trend,Direct economic value,Economic impact,Modeofeconimpact,Conservation status,Environmental impact,Modeofenvironimpact,Population trend (20 yr),Control methods,Other info,BRC number,NBN system number,Date1,Date2,Date3,Date,Compiler,Institution
A,74,Telaranea murphyae,Murphy's Threadwort,I,T,Probably introduced with garden plants,Unk,,"Probably two separate introductions; a quasi-endemic, not known outside Britain and not matched with any known species even in the recent generic monograph but probably from Antipodes",Hill et al. (1991); Hill & Edwards (2003); Engel & Merrill (2004),Scilly (1),1880,1961,1961,E,,,,,,,,SW,,4,G3,G2,,,nd,0,0,,1,0,,nd,0,,0810   976,NBNSYS0000035770,1880,1961,1961,1961,MOH,BRC
A,74,Telaranea tetradactyla,Long's Threadwort,I,T,Almost certainly introduced with garden plants,Aus,New Zealand,Described initially as T. longii and only recently recognised as T. tetradactyla from New Zealand,Paton (1992); Paton (1999); Engel & Merrill (2004),"RHS gardens, Wisley (v.c. 17)",,,1970,E,,,,,,,SE,,,0,I2,,,,0,0,0,,1,0,,0,0,,0810  1350,NBNSYS0000035771,,,1970,1970,CDP,BRC
A,75,Azolla filiculoides,Water Fern,I,E,Introduced for horticulture,SAm,,,Preston et al. (2002),Pinner (21),,,1883,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,C1,C2,,,G,1,P,A,0,N,C,G,"D,C",,0910   223,NBNSYS0000002090,,,1883,1883,CDP,BRC
A,75,Equisetum ramosissimum,Branched Horsetail,I,U,,"Eur, As",,,Preston et al. (2002),(v.-c.53),,,1947,E,,,,EM,,,,SW,,,E2,,,,0,0,0,,1,0,,0,,,0910   719,NBNSYS0000002014,,,1947,1947,CDP,BRC
A,75,Matteuccia struthiopteris,Ostrich Fern,I,E,Introduced for horticulture,Eur,,,Preston et al. (2002),(v.-c.85),1760,,1834,E,,NW,Yo,EM,WM,EE,SE,SW,Lo,,G1,,,,0,1,0,,0,0,,0,,,0910  2504,NHMSYS0000460615,1760,,1834,1760,CDP,BRC
A,75,Selaginella kraussiana,Krauss's Clubmoss,I,E,Introduced for horticulture,Afr,,,Preston et al. (2002),Goodwood Park (13),1878,,1916,E,NE,,,EM,WM,EE,SE,SW,Lo,,,,,,0,1,0,,0,0,,0,,,0910  1887,NHMSYS0000463410,1878,,1916,1878,CDP,BRC
A,76,Larix decidua,European Larch,I,E,Introduced for horticulture,Eur,,Environmental effects of crop are excluded; assessment applies solely to naturalised plants,Preston et al. (2002),(v.-c.23),1629,,1886,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,G4,G3,I2,,0,2,PP,"W,A",0,0,,0,,,0920  1105,NHMSYS0000460126,1629,,1886,1629,CDP,BRC
A,76,Larix decidua x kaempferi (L. x marschlinsii),Hybrid Larch,I,E,Hybrid arose spontaneously in British gardens then planted in open and self-sown,AgrHort,,Environmental effects of crop are excluded; assessment applies solely to naturalised plants,Preston et al. (2002),(v.-c.17),1900,,1980,P,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,G3,I2,,,0,2,PP,"W,A",0,0,,0,,,0920  2303,,1900,,1980,1900,CDP,BRC
A,76,Larix kaempferi,Japanese Larch,I,E,,As,Japan,Environmental effects of crop are excluded; assessment applies solely to naturalised plants,Preston et al. (2002),,1861,,1957P,P,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,G3,I2,,,0,2,PP,"W,A",0,0,,0,,,0920  2302,NHMSYS0000460129,1861,,1957,1861,CDP,BRC
A,76,Picea abies,Norway Spruce,I,E,Introduced for horticulture,Eur,,Environmental effects of crop are excluded; assessment applies solely to naturalised plants,Preston et al. (2002),(v.-c.17),0995,,1893P,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,G3,,,,0,2,PP,"W,A",0,0,,0,,,0920  1470,NHMSYS0000461247,995,,1893,995,CDP,BRC
A,76,Picea sitchensis,Sitka Spruce,I,E,Introduced for horticulture,NAm,Western N America,Environmental effects of crop are excluded; assessment applies solely to naturalised plants,Preston et al. (2002),,1832,,1957P,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,G3,,,,0,2,PP,"W,A",0,0,,0,,,0920  2401,NHMSYS0000461257,1832,,1957,1832,CDP,BRC
A,76,Pinus contorta,Lodgepole Pine,I,E,,NAm,Western N America,Environmental effects of crop are excluded; assessment applies solely to naturalised plants,Preston et al. (2002),(v.-c.56),1851,,1963P,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,G3,,,,0,2,PP,"W,A",0,0,,0,,,0920  2402,NBNSYS0000004786,1851,,1963,1851,CDP,BRC
A,76,Pinus nigra,Austrian and Corsican Pines,I,E,Introduced for horticulture,Eur,,Environmental effects of crop are excluded; assessment applies solely to naturalised plants,Preston et al. (2002),(v.-c.23),1835,,1927,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,G4,G3,I2,B1,0,2,PP,"W,A",0,N,C,0,D,,0920  1482,NHMSYS0000461716,1835,,1927,1835,CDP,BRC
A,76,Pinus pinaster,Maritime Pine,I,E,,Eur,,,Preston et al. (2002),(v.-c.28),1596,,1850,E,NE,NW,Yo,EM,,EE,SE,SW,Lo,,,,,,0,2,P,"A,H",0,N,C,0,,,0920  1483,NBNSYS0000004630,1596,,1850,1596,CDP,BRC
A,76,Pinus sylvestris,Scots Pine,I,E,,"Eur, As",,Native in Scotland but not England,Preston et al. (2002),,,,1600,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,G3,,,,0,2,PP,"W,A",0,N,C,0,D,,0920  1484,NHMSYS0000345522,,,1600,1600,CDP,BRC
A,76,Pseudotsuga menziesii,Douglas Fir,I,E,Introduced for horticulture,NAm,Western N America,Environmental effects of crop are excluded; assessment applies solely to naturalised plants,Preston et al. (2002),(v.-c.8),1826,,1960,P,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,G4,G3,I2,,0,2,PP,"W,A",0,0,,0,,,0920  1618,NHMSYS0000462103,1826,,1960,1826,CDP,BRC
A,76,Thuja plicata,Western Red-cedar,I,E,Introduced for horticulture,NAm,Western N America,,Preston et al. (2002),(v.-c.23),1853,,1954,P,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,G3,I2,,,0,2,PP,"W,A",0,0,,0,,,0920  2403,NHMSYS0000464436,1853,,1954,1853,CDP,BRC
A,76,Tsuga heterophylla,Western Hemlock-spruce,I,E,,NAm,Western N America,Environmental effects of crop are excluded; assessment applies solely to naturalised plants,Preston et al. (2002),E.Quantoxhead (5),1852,,1959,P,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,G4,G3,I2,,0,1,P,"W,A",0,0,,0,,,0920  2404,NBNSYS0000004672,1852,,1959,1852,CDP,BRC
A,77,Acaena novae-zelandiae,Pirri-pirri-bur,I,E,Introduced for horticulture,Aus,"Australia, New Zealand",,Preston et al. (2002),(v.-c.3),,,1901,E,NE,,Yo,EM,WM,EE,SE,SW,Lo,,J4,F4,B3,B1,0,1,0,,0,N,"C,A",0,,,0920  2527,NBNSYS0000031916,,,1901,1901,CDP,BRC
A,77,Acer platanoides,Norway Maple,I,E,Introduced for horticulture,Eur,,,Preston et al. (2002),,1683,,1905P,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,G1,FA,I2,J4,0,2,P,A,0,P,A,0,,,0920     4,NHMSYS0000344378,1683,,1905,1683,CDP,BRC
A,77,Acer pseudoplatanus,Sycamore,I,E,Introduced for horticulture,Eur,,,Preston et al. (2002),(v.-c.15),,,1632,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,G1,FA,I2,J4,0,2,P,A,0,"NN, P","C,H,F,A",0,"D,C",,0920     5,NHMSYS0000344379,,,1632,1632,CDP,BRC
A,77,Aconitum napellus x variegatum (A. x cammarum),Hybrid Monk's-hood,I,E,Introduced for horticulture,AgrHort,,,Preston et al. (2002),,1752,,1905P,E,NE,NW,Yo,EM,WM,EE,SE,SW,,,,,,,0,1,0,,0,0,0,0,,,0920  2985,,1752,,1905,1752,CDP,BRC
A,77,Acorus calamus,Sweet-flag,I,ER,Introduced; varied uses?,"NAm, As",,,Preston et al. (2002),Norwich River (27),1597,,1668,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,C1,C2,,,0,1,0,,0,0,,0,,,0920    15,NHMSYS0000344385,1597,,1668,1597,CDP,BRC
A,77,Adonis annua,Pheasant's-eye,I,T,Probably seed contaminant,Eur,,,Preston et al. (2002),,_700 BC,0043,1548,E,(NE),(NW),Yo,EM,(WM),EE,SE,SW,Lo,,I1,,,,D,0,0,,EN,0,,0,,,0920    18,NHMSYS0000344389,-700,43,1548,43,CDP,BRC
A,77,Aegopodium podagraria,Ground-elder,I,E,Perhaps introduced for food,Eur,,,Preston et al. (2002),,0043,0410,1578,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,FA,I2,J4,,0,0,N,C,0,0,,0,"D,C",,0920    20,NHMSYS0000344391,43,410,1578,410,CDP,BRC
A,77,Aesculus hippocastanum,Horse-chestnut,I,E,Introduced for horticulture,Eur,Balkans,,Preston et al. (2002),(v.-c.38),1615,,1870,P,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,FA,I2,,,0,2,P,,0,0,,0,,,0920  2241,NHMSYS0000344392,1615,,1870,1615,CDP,BRC
A,77,Agrostemma githago,Corncockle,I,T,Probably seed contaminant,Eur,,,Preston et al. (2002),,_700 BC,0043,1538,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,I1,,,,G,1,0,,1,0,,G,,,0920    34,NHMSYS0000344397,-700,43,1538,43,CDP,BRC
A,77,Agrostis gigantea,Black Bent,I,T,Probably seed contaminant,"Eur, As",,,Preston et al. (2002),,0999,1499,1796,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,J4,I1,,,0,0,0,,0,0,,0,,,0920    36,NBNSYS0000002639,999,1499,1796,1499,CDP,BRC
A,77,Alchemilla conjuncta,Silver Lady's-mantle,I,E,Introduced for horticulture,Eur,"France, Switzerland",,Preston et al. (2002),(v.-c.90),,,1812<,E,NE,NW,Yo,EM,WM,,,SW,,,,,,,0,0,0,,0,0,,0,,,0920    49,NBNSYS0000003370,,,1812,1812,CDP,BRC
A,77,Alchemilla mollis,Garden Lady's-mantle,I,E,Introduced for horticulture,Eur,Carpathians,,Preston et al. (2002),(v.-c.17),1874,,1948,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,J4,I2,,,G,2,P,A,0,0,,G,,,0920  2255,NBNSYS0000003383,1874,,1948,1874,CDP,BRC
A,77,Allium ampeloprasum,Wild Leek,I,E,Perhaps introduced for food,Eur,,,Preston et al. (2002),,0999,1499,1688,E,,NW,,,,(EE),SE,SW,Lo,,H5,,,,G,0,0,,1,0,,G,,,0920  8283,NHMSYS0000344409,999,1499,1688,1499,CDP,BRC
A,77,Allium carinatum,Keeled Garlic,I,E,Introduced for horticulture,Eur,,,Preston et al. (2002),Stubton (53),1789,,1869P,E,NE,NW,Yo,EM,WM,(EE),SE,SW,Lo,,J4,I2,,,G,1,0,,0,0,,G,,,0920    67,NHMSYS0000344410,1789,,1869,1789,CDP,BRC
A,77,Allium cepa,Onion,I,E,,AgrHort,,,Preston et al. (2002) CD only,"R.Roding, Chigwell (18)",0995,,1896,C,NE,NW,(Yo),EM,WM,EE,SE,SW,Lo,,I1,,,,0,2,PP,F,0,0,,0,,,0920  9184,NHMSYS0000455757,995,,1896,995,CDP,BRC
A,77,Allium paradoxum,Few-flowered Garlic,I,E,Introduced for horticulture,Eur,"Caucasus, Iran",,Preston et al. (2002),Moredon (83),1823,,1849,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,G1,J4,,,G,1,0,,0,N,C,G,,,0920    69,NHMSYS0000455760,1823,,1849,1823,CDP,BRC
A,77,Allium roseum,Rosy Garlic,I,E,Introduced for horticulture,Eur,,,Preston et al. (2002),(v.-c.16),1752,,1837,E,,NW,Yo,EM,WM,EE,SE,SW,Lo,,FA,J4,,,G,1,0,,0,0,,G,,,0920    70,NHMSYS0000344414,1752,,1837,1752,CDP,BRC
A,77,Allium triquetrum,Three-cornered Garlic,I,E,Introduced for horticulture,Eur,,,Preston et al. (2002),[Guernsey (C)],1759,,1847,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,FA,,,,G,1,0,,0,"N, P","C,A",G,,,0920    74,NHMSYS0000344419,1759,,1847,1759,CDP,BRC
A,77,Alnus incana,Grey Alder,I,E,Introduced for horticulture,Eur,,,Preston et al. (2002),(v.-c.70),1780,,1920,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,G5,J4,,,G,2,P,A,0,0,,G,,,0920    78,NHMSYS0000344423,1780,,1920,1780,CDP,BRC
A,77,Alopecurus myosuroides,Black-grass,I,T,Probably seed contaminant,Eur,,,Preston et al. (2002),,0999,1499,1597,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,I1,,,,0,0,NN,C,0,0,,0,C,,0920    84,NHMSYS0000455779,999,1499,1597,1499,CDP,BRC
A,77,Althaea hirsuta,Rough Marsh-mallow,I,T,,Eur,,,Preston et al. (2002),(v.-c.16),1683,,1792,E,NE,(NW),Yo,EM,WM,EE,SE,SW,Lo,,G1,E1,,,0,0,0,,1,0,,0,,,0920    86,NHMSYS0000344426,1683,,1792,1683,CDP,BRC
A,77,Alyssum alyssoides,Small Alison,I,T,,Eur,,,Preston et al. (2002),[(v.-c.H21)],1740,,1837,E,(NE),NW,Yo,(EM),(WM),EE,(SE),(SW),Lo,,,,,,0,0,0,,1,0,,0,,,0920    89,NHMSYS0000344428,1740,,1837,1740,CDP,BRC
A,77,Amaranthus albus,White Pigweed,I,T,,NAm,,,Preston et al. (2002),(v.-c.38),1778,,1872,C,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,I2,,,,0,0,0,,0,0,,0,,,0920    90,NHMSYS0000344430,1778,,1872,1778,CDP,BRC
A,77,Amaranthus retroflexus,Common Amaranth,I,T,,"NAm, SAm",,,Preston et al. (2002),(v.-c.17),1759,,1853,C,(NE),NW,Yo,EM,WM,EE,SE,SW,Lo,,H5,I1,I2,,G,0,0,,0,0,,G,,,0920    92,NHMSYS0000344434,1759,,1853,1759,CDP,BRC
A,77,Amelanchier lamarckii,Juneberry,I,E,Introduced for horticulture,NAm,Eastern N America,,Preston et al. (2002),(v.-c.21),1746,,1887,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,,,,,G,2,P,A,0,N,C,G,,,0920    94,NHMSYS0000455859,1746,,1887,1746,CDP,BRC
A,77,Amsinckia micrantha,Common Fiddleneck,I,T,,NAm,Western N America,,Preston et al. (2002),(v.-c.21),1836,,1910,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,I1,,,,GG,0,0,,0,0,,G,,,0920  2616,NBNSYS0000031110,1836,,1910,1836,CDP,BRC
A,77,Anagallis arvensis subsp. foemina,Blue Pimpernel,I,T,Probably seed contaminant,"Eur, As",,,Preston et al. (2002),,0999,1499,1548,E,NE,(NW),Yo,EM,WM,EE,SE,SW,Lo,,,,,,0,0,0,,1,0,,0,,,0920    99.2,,999,1499,1548,1499,CDP,BRC
A,77,Anaphalis margaritacea,Pearly Everlasting,I,E,Introduced for horticulture,"NAm, As",,,Preston et al. (2002),(v.-c.41),1596,,1709<,E,NE,NW,Yo,EM,WM,EE,SE,SW,(Lo),,G1,J4,,,0,1,0,,0,0,,0,,,0920   101,NHMSYS0000344444,1596,,1709,1596,CDP,BRC
A,77,Anchusa arvensis,Bugloss,I,T,Probably seed contaminant,"Eur, As",,,Preston et al. (2002),,_1400 BC,_700 BC,1629,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,I1,,,,D,0,0,,0,0,,D,,,0920  1218,NHMSYS0000455907,-1400,-700,1629,-700,CDP,BRC
A,77,Anchusa azurea,Garden Anchusa,I,E,Introduced for horticulture,Eur,,,Preston et al. (2002),(v.-c.17),1597,,1866,E,NE,(NW),Yo,EM,(WM),EE,SE,SW,Lo,,,,,,0,1,0,,0,0,,0,,,0920  7155,NHMSYS0000455909,1597,,1866,1597,CDP,BRC
A,77,Anchusa officinalis,Alkanet,I,E,,Eur,,,Preston et al. (2002),Hartley Links (67),1200,,1799,E,(NE),NW,Yo,EM,WM,EE,SE,SW,Lo,,,,,,0,0,0,,0,0,,0,,,0920   102,NHMSYS0000344446,1200,,1799,1200,CDP,BRC
A,77,Anemone apennina,Blue Anemone,I,E,Introduced for horticulture,Eur,,,Preston et al. (2002),(v.-c.21),,,1724,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,,,,,0,2,P,A,0,0,,0,,,0920   104,NHMSYS0000344449,,,1724,1724,CDP,BRC
A,77,Anemone ranunculoides,Yellow Anemone,I,E,Introduced for horticulture,Eur,,,Preston et al. (2002),(v.-c.15),1596,,1778,E,,NW,(Yo),EM,WM,EE,SE,SW,Lo,,,,,,0,1,0,,0,0,,0,,,0920   107,NHMSYS0000344451,1596,,1778,1596,CDP,BRC
A,77,Angelica archangelica,Garden Angelica,I,E,,Eur,,,Preston et al. (2002),(v.-c.21),1568,,1700C,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,,,,,0,0,0,,0,0,,0,,,0920   108,NHMSYS0000344452,1568,,1700,1568,CDP,BRC
A,77,Anisantha diandra,Great Brome,I,T,,Eur,,,Preston et al. (2002),(v.-c.85),1804,,1835,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,J4,I1,B1,,G,0,0,,0,N,C,G,,,0920   110,NBNSYS0000002577,1804,,1835,1804,CDP,BRC
A,77,Anisantha madritensis,Compact Brome,I,T,,Eur,,,Preston et al. (2002),Sandown Castle (15),,,1716,E,(NE),(NW),Yo,(EM),(WM),EE,SE,SW,Lo,,,,,,0,0,0,,1,0,,0,,,0920   111,NHMSYS0000344454,,,1716,1716,CDP,BRC
A,77,Anisantha rigida,Ripgut Brome,I,T,,Eur,,,Preston et al. (2002),(v.-c.85),,,1834,E,(NE),NW,(Yo),EM,WM,EE,SE,SW,(Lo),,H5,I1,B1,,0,0,0,,0,0,,0,,,0920   112,NHMSYS0000455933,,,1834,1834,CDP,BRC
A,77,Anisantha sterilis,Barren Brome,I,T,Probably seed contaminant,Eur,,,Preston et al. (2002),,_4000 BC,_1400 BC,1597,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,FA,I1,I2,J4,0,0,NN,C,0,0,,0,C,,0920   113,NHMSYS0000344455,-4000,-1400,1597,-1400,CDP,BRC
A,77,Anisantha tectorum,Drooping Brome,I,T,,Eur,,,Preston et al. (2002),Hoddesdon (20),1776,,1847,E,NE,NW,Yo,EM,WM,EE,SE,SW,(Lo),,,,,,D,0,0,,0,0,,D,,,0920   114,NHMSYS0000344456,1776,,1847,1776,CDP,BRC
A,77,Anthemis arvensis,Corn Chamomile,I,T,Probably seed contaminant,Eur,,,Preston et al. (2002),,0410,1500,1597,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,J4,I1,,,D,0,0,,EN,0,,D,,,0920   117,NHMSYS0000344459,410,1500,1597,1500,CDP,BRC
A,77,Anthemis cotula,Stinking Chamomile,I,T,Probably seed contaminant,Eur,,,Preston et al. (2002),,_2500 BC,_700 BC,1523,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,I1,,,,D,0,N,C,VU,0,,D,C,,0920   118,NHMSYS0000344460,-2500,-700,1523,-700,CDP,BRC
A,77,Anthoxanthum aristatum,Annual Vernal-grass,I,T,,Eur,,Formerly established; now casual,Preston et al. (2002),(v.-c.58),,,1872,C,,(NW),Yo,(EM),(WM),EE,SE,SW,(Lo),,I1,I2,,,DD,0,0,,0,0,,D,,,0920   122,NBNSYS0000002668,,,1872,1872,CDP,BRC
A,77,Anthriscus cerefolium,Garden Chervil,I,E,,Eur,,,Preston et al. (2002),(v.-c.21),0995,,1633,E,NE,NW,Yo,EM,WM,EE,SE,SW,(Lo),,,,,,0,0,0,,0,0,,0,,,0920   124,NHMSYS0000455968,995,,1633,995,CDP,BRC
A,77,Anthyllis vulneraria subsp. carpatica,,I,R,,Eur,,,Preston et al. (2002),[Guernsey (C)],,,1895,E,(NE),NW,(Yo),EM,WM,EE,SE,SW,,,,,,,nd,1,P,A,0,0,,G,,,0920   126.3,,,,1895,1895,CDP,BRC
A,77,Antirrhinum majus,Snapdragon,I,E,Introduced for horticulture,Eur,,,Preston et al. (2002),(v.-c.16),1548,,1762,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,J2,I2,,,0,2,P,A,0,P,A,0,,,0920   127,NHMSYS0000344358,1548,,1762,1548,CDP,BRC
A,77,Apera interrupta,Dense Silky-bent,I,T,,"Eur, As",,,Preston et al. (2002),Mark's Tey (19),,,1843,E,NE,(NW),Yo,EM,WM,EE,SE,(SW),Lo,,J4,I1,E3,H5,0,0,0,,1,0,,0,,,0920   129,NHMSYS0000455988,,,1843,1843,CDP,BRC
A,77,Apera spica-venti,Loose Silky-bent,I,T,,"Eur, As",,,Preston et al. (2002),,0999,1499,1632,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,J4,I1,H5,,0,0,N,C,NT,0,,0,C,,0920   130,NHMSYS0000455989,999,1499,1632,1499,CDP,BRC
A,77,Arabis alpina,Alpine Rock-cress,I,E,,"Eur, As, NAm",,Native in Scotland but not England; conservation status applies to Scottish populations. Thought to have been introduced to Somerset at start of 20th century but only one clump survived there by 1997,Green et al. (1997); Preston et al. (2002),"Millard's Hill House, Trudoxhill (6)",1890,1976,1976,P,,,Yo,,,,,SW,,,J2,,,,0,0,0,,EN,0,,0,,,0920   143,NHMSYS0000344368,1890,1976,1976,1976,CDP,BRC
A,77,Arabis caucasica,Garden Arabis,I,E,Introduced for horticulture,Eur,,,Preston et al. (2002),(v.-c.17),1798,,1855,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,,,,,0,1,P,A,0,0,,0,,,0920   145,NHMSYS0000456009,1798,,1855,1798,CDP,BRC
A,77,Arbutus unedo,Strawberry-tree,I,E,,Eur,,Native in Ireland but not Britain,Preston et al. (2002),Bristol area (34),,,1912,E,,,Yo,,,EE,SE,SW,(Lo),,G1,H3,,,0,1,0,,0,0,,0,,,0920   149,NHMSYS0000344968,,,1912,1912,CDP,BRC
A,77,Arctium lappa,Greater Burdock,I,T,,"Eur, As",,,Preston et al. (2002),,_2500 BC,_700 BC,1548,E,(NE),NW,Yo,EM,WM,EE,SE,SW,Lo,,J4,H5,,,0,0,0,,0,0,,0,,,0920   151,NHMSYS0000344969,-2500,-700,1548,-700,CDP,BRC
A,77,Arenaria balearica,Mossy Sandwort,I,E,Introduced for horticulture,Eur,,,Preston et al. (2002),(v.-c.9),1787,,1861,E,NE,NW,Yo,EM,WM,EE,SE,SW,,,,,,,0,1,0,,0,0,,0,,,0920   157,NHMSYS0000344973,1787,,1861,1787,CDP,BRC
A,77,Aristolochia clematitis,Birthwort,I,E,,Eur,,,Preston et al. (2002),(v.-c.29),,,1685,E,,(NW),(Yo),EM,WM,EE,SE,SW,Lo,,,,,,D,0,0,,1,0,,D,,,0920   164,NHMSYS0000344980,,,1685,1685,CDP,BRC
A,77,Armoracia rusticana,Horse-radish,I,E,Introduced for food,Unk,,,Preston et al. (2002),(v.-c.21),0410,1500,1548,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,J4,,,,0,2,P,F,0,0,,0,,,0920   167,NHMSYS0000456083,410,1500,1548,1500,CDP,BRC
A,77,Arnoseris minima,Lamb's Succory,I,T,Probably seed contaminant,Eur,,,Preston et al. (2002),,0410,1500,1581,X,,,(Yo),(EM),(WM),EE,SE,(SW),(Lo),,I1,,,,0,0,0,,EX,0,,0,,,0920   168,NHMSYS0000456089,410,1500,1581,1500,CDP,BRC
A,77,Artemisia absinthium,Wormwood,I,T,Perhaps introduced for medicinal use,"Eur, As",,,Preston et al. (2002),,0043,0410,1551,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,J4,E3,I2,,0,0,0,,0,0,,0,,,0920   170,NHMSYS0000344985,43,410,1551,410,CDP,BRC
A,77,Artemisia verlotiorum,Chinese Mugwort,I,T,,As,SW China,,Preston et al. (2002),(v.-c.21),,,1908,E,NE,NW,Yo,EM,(WM),EE,SE,SW,Lo,,,,,,0,0,0,,0,0,,0,,,0920   174,NBNSYS0000004470,,,1908,1908,CDP,BRC
A,77,Artemisia vulgaris,Mugwort,I,T,,"Eur, As",,,Preston et al. (2002),,_700 BC,0043,1551,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,J4,I2,,,0,0,0,,0,0,,0,,,0920   175,NHMSYS0000344987,-700,43,1551,43,CDP,BRC
A,77,Arum italicum subsp. italicum,,I,E,Introduced for horticulture,Eur,,,Preston et al. (2002),"[St. Martins, Guernsey (C)]",1683,,1870,E,NE,NW,,EM,WM,EE,SE,SW,Lo,,,,,,G,1,P,,0,0,,G,,,0920   177.1,,1683,,1870,1683,CDP,BRC
A,77,Asarum europaeum,Asarabacca,I,E,,Eur,,,Preston et al. (2002),,1200,,1640,E,NE,NW,(Yo),EM,WM,EE,SE,SW,Lo,,,,,,D,0,0,,1,0,,D,,,0920   178,NHMSYS0000344989,1200,,1640,1200,CDP,BRC
A,77,Asparagus officinalis subsp. officinalis,Garden Asparagus,I,E,Introduced for food,As,,,Preston et al. (2002),(v.-c.19),0043,0410,1597,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,J4,FA,,,G,2,PP,F,0,0,,G,,,0920   179.1,,43,410,1597,410,CDP,BRC
A,77,Aster (alien N American taxa),Michaelmas-daisies,I,E,Introduced for horticulture,NAm,,,Preston et al. (2002),,1710,,,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,J4,I2,A2,,G,2,P,A,0,0,,G,,,0920   201,,1710,,,1710,CDP,BRC
A,77,Aster laevis x novi-belgii (A. x versicolor),Late Michaelmas-daisy,I,E,,,,,Preston et al. (2002),(v.-c.22),1790,,1800,E,,NW,Yo,EM,WM,EE,SE,SW,Lo,,,,,,G,2,P,A,0,0,,G,,,0920   205,,1790,,1800,1790,CDP,BRC
A,77,Aster lanceolatus,Narrow-leaved Michaelmas-daisy,I,E,Introduced for horticulture,NAm,Eastern N America,,Preston et al. (2002),Thames Ditton (17),1811,,1865,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,J4,I2,,,G,2,P,A,0,0,,G,,,0920   197,NBNSYS0000004433,1811,,1865,1811,CDP,BRC
A,77,Aster lanceolatus x novi-belgii (A. x salignus),Common Michaelmas-daisy,I,E,Introduced for horticulture,AgrHort,,,Preston et al. (2002),Redgrave Fen (25),1815,,1846,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,J4,I2,,,G,2,P,A,0,0,,G,,,0920   203,,1815,,1846,1815,CDP,BRC
A,77,Aster novae-angliae,Hairy Michaelmas-daisy,I,E,Introduced for horticulture,NAm,Eastern N America,,Preston et al. (2002),(v.-c.23),1710,,1915,E,,NW,,EM,WM,EE,SE,SW,Lo,,J4,,,,G,2,P,A,0,0,,G,,,0920   200,NHMSYS0000345007,1710,,1915,1710,CDP,BRC
